student_id,trial,passageA,passageB
4351623710,90,90,90
6551625886,90,90,90
4351623714,90,90,90
4351623709,90,90,90
3152622148,90,90,90
4351623707,90,90,90
3351622469,90,90,90
3152622143,90,90,90
3351622463,90,90,90
6351625724,90,90,90
4351623721,90,90,90
1651520882,90,90,90
4351623712,90,90,90
3351622462,90,90,90
6351625733,90,90,90
4351623720,90,90,90
4351623717,90,90,90
3351622461,90,90,90
4351623711,90,90,90
1651520883,90,90,90
1552620827,90,90,90
1552620831,90,90,90
4351623719,90,90,90
3351522460,90,90,90
3351522459,90,90,90
3351522458,90,90,90
6251625588,90,90,90
6251625597,90,90,90
6251625592,90,90,90
6251625594,90,90,90
4351623713,90,90,90
2351621836,100,90,100
6251625589,90,90,90
3151622032,90,90,90
6251625595,90,90,90
6251625590,90,90,90
6251625591,90,90,90
3151622035,90,90,90
1552620816,90,90,90
3151622033,90,90,90
3151622034,90,90,90
6251625596,90,90,90
3151622036,90,90,90
3151622037,90,90,90
5151624041,90,90,90
3151622026,90,90,90
5151624040,90,90,90
6151625424,90,90,90
3151622023,90,90,90
6151625425,90,90,90
3151622038,90,90,90
6151625423,90,90,90
4351623718,90,90,90
1552620822,90,90,90
3151622039,90,90,90
3151622025,90,90,90
3151622031,90,90,90
6151625431,90,90,90
4451623811,90,90,90
6151625427,90,90,90
6151625434,100,90,100
1552620815,90,90,90
1552620820,90,90,90
1552620829,90,90,90
6151625430,90,90,90
3151622040,90,90,90
3151622041,90,90,90
4451523803,90,90,90
1552610811,90,90,90
4451623810,90,90,90
8151626897,90,90,90
3151622028,100,90,90
8151626899,90,90,90
1552620818,90,90,90
4451523807,90,90,90
8151626896,90,90,90
8151626901,90,90,90
1552620828,90,90,90
8151626898,90,90,90
1552620821,90,90,90
4451523806,90,90,90
8151626900,90,90,90
1552620825,90,90,90
4451513802,90,90,90
6151625429,90,90,90
4551523833,90,90,90
8151626902,90,90,90
6151625428,90,90,90
4451623812,90,90,90
5251624560,90,90,90
3251522197,90,90,90
4451523808,90,90,90
7151626369,90,90,90
5251624559,90,90,90
5251624561,90,90,90
4551523834,90,90,90
7151626376,90,90,90
3151622029,90,90,90
4451523804,90,90,90
7151626361,90,90,90
3251522192,90,90,90
3251522194,90,90,90
7151626379,90,90,90
7151626371,90,90,90
7151626370,90,90,90
7151626367,90,90,90
7151726388,90,90,90
7151626372,90,90,90
7151726387,90,90,90
7151626374,90,90,90
7151626365,90,90,90
3251522193,90,90,90
1552620819,90,90,90
7151726386,90,90,90
7151626381,90,90,90
3151622024,90,90,90
5251624562,100,90,90
3151622043,90,90,90
7151626366,90,90,90
8151626895,90,90,90
3151622046,90,90,90
3151622044,90,90,90
3151622042,90,90,90
7151626358,90,90,90
3251522198,90,90,90
7151626363,90,90,90
7151626378,90,90,90
3251622199,90,90,90
1151620186,90,90,90
1552620830,90,90,90
3251622200,90,90,90
7151726385,90,90,90
7151626360,90,90,90
7151626380,90,90,90
3251622202,90,90,90
7151726384,90,90,90
1151620185,90,90,90
3251622203,90,90,90
1151620188,90,90,90
3251622204,90,90,90
1151620187,90,90,90
1551620681,90,90,90
1551620680,90,90,90
1551620687,90,90,90
1551620683,90,90,90
1551620688,90,90,90
1551620686,90,90,90
1551620684,90,90,90
1151620189,90,90,90
4451523805,90,90,90
1151620183,90,90,90
1151620182,90,90,90
3251622205,90,90,90
1551620682,90,90,90
5151624044,90,90,90
3251522196,90,90,90
5151624034,90,90,90
5151624042,90,90,90
1151620181,90,90,90
1552620817,90,90,90
3251622207,90,90,90
3251622206,90,90,90
2351621845,90,90,60
1552620832,90,90,90
3251622209,90,90,90
1552620826,90,90,90
5151624032,90,90,90
3251622208,90,90,90
3251622201,90,90,90
1551620685,90,90,90
1151620190,90,90,90
6151625426,90,90,90
6451625799,90,90,90
6451625794,90,90,90
6451625800,90,90,90
6451625796,90,90,90
5152624439,90,90,90
5152624433,90,90,90
5152624428,90,90,90
5152624427,90,90,90
5152624434,90,90,90
5152624431,90,90,90
2351621850,90,90,90
5152624447,90,90,90
5152624438,90,90,90
5152624446,90,90,90
1151620184,90,90,90
5152624442,90,90,90
5152624441,90,90,90
5152624445,90,90,90
5152624443,90,90,90
5152624432,90,90,90
5152624437,90,90,90
5152624444,90,90,90
5152624449,90,90,90
5152624451,90,90,90
5152624424,90,90,90
5152624448,90,90,90
5152624436,90,90,90
1251620339,90,90,90
1251620341,90,90,90
5152624435,90,90,90
5151624033,90,90,90
5151624035,90,90,90
5151624029,90,90,90
5151624030,90,90,90
5151624028,90,90,90
6451625798,90,90,90
2351621842,90,90,90
5151624037,90,90,90
5151624031,90,90,90
5151624039,90,90,90
5152624450,90,90,90
5152624440,90,90,90
1251620342,90,90,90
2351621839,90,90,90
1351620428,90,90,90
5151624038,90,90,90
1351620429,90,90,90
5152624429,90,90,90
1351620430,90,90,90
5152624425,90,90,90
8351627336,90,90,90
2351621840,90,90,90
7251626498,100,90,100
8351627330,90,90,90
8351627310,90,90,90
1251620340,90,90,90
2351621841,90,90,90
7551626703,90,90,90
2351621849,100,90,100
7251626496,100,90,100
8351627345,90,90,90
7551626704,90,90,90
6552625989,100,90,100
6552625990,100,90,100
6552625991,100,90,100
6552625992,100,90,100
6552625993,100,90,100
8351627314,90,90,90
7551626702,90,90,90
7251626495,100,90,100
2351621835,90,90,90
2351621837,90,90,90
8351627316,90,90,90
5351624704,90,90,90
2351621843,90,90,90
5351624701,90,90,90
5351624695,90,90,90
5351624696,90,90,90
8351627346,90,90,90
5351514687,90,90,90
5351624702,90,90,90
5351624707,90,90,90
5351514685,90,90,90
5351514683,90,90,90
5351624692,90,90,90
5351514682,90,90,90
5351624700,90,90,90
5351624698,90,90,90
5351624706,90,90,90
5351514688,90,90,90
5351624705,90,90,90
5351624709,90,90,90
5351624693,90,90,90
5351624710,90,90,90
8351627344,90,90,90
5351624703,90,90,90
5351624697,90,90,90
5351614691,90,90,90
5351624694,90,90,90
5351624711,90,90,90
5351624699,90,90,90
2351621838,90,90,90
8351627315,90,90,90
8351627347,90,90,90
5351624708,90,90,90
8351627331,90,90,90
2351621846,90,90,90
2151621191,90,90,90
5551625217,90,90,90
1451620494,90,90,90
5551625208,90,90,90
5551625199,90,90,90
7251626499,100,90,100
5551625214,90,90,90
1451620492,90,90,90
5551625204,90,90,90
5551625207,90,90,90
5551625213,90,90,90
5551625205,90,90,90
5551625201,90,90,90
5551625198,90,90,90
5551625216,90,90,90
5551625212,90,90,90
5551625200,90,90,90
5551625203,90,90,90
5551625211,90,90,90
5551625210,90,90,90
5551625209,90,90,90
5551625202,90,90,90
2351621847,90,90,90
8351627343,90,90,90
8351627324,90,90,90
1451520480,90,90,90
8351627342,90,90,90
1451520479,90,90,90
1451520482,90,90,90
2151621165,90,90,90
2251621529,90,90,90
2151621164,90,90,90
2251621530,90,90,90
2251621517,90,90,90
8351627319,90,90,90
2251621547,90,90,90
2251621518,90,90,90
2251621519,90,90,90
2251621545,90,90,90
2251621543,90,90,90
1451520481,90,90,90
2251621539,90,90,90
2251621526,90,90,90
2251621540,90,90,90
2251621524,90,90,90
2251621537,90,90,90
2251621548,90,90,90
2251621542,90,90,90
2251621536,90,90,90
2251621531,90,90,90
2251621522,90,90,90
2251621541,90,90,90
2251621520,90,90,90
2251621538,90,90,90
2251621528,90,90,90
2251621533,90,90,90
2251621544,90,90,90
2251621516,90,90,90
2251621523,90,90,90
8351627320,90,90,90
2151621170,90,90,90
2151621163,90,90,90
2151621182,90,90,90
8351627349,90,90,90
1451520488,90,90,90
2151621161,90,90,90
2151621162,90,90,90
2151621158,90,90,90
2151621169,90,90,90
2251621534,90,90,90
8351627339,90,90,90
2151621190,90,90,90
8351627307,90,90,90
2151621168,90,90,90
2151621187,90,90,90
8351627327,90,90,90
8351627323,90,90,90
2251621535,90,90,90
2151621183,90,90,90
2151621166,90,90,90
2151621172,90,90,90
8351627335,90,90,90
1451520485,90,90,90
1451520483,90,90,90
8351627317,90,90,90
8351627321,100,90,100
2151621174,90,90,90
2151621188,90,90,90
1451520487,90,90,90
1451520489,90,90,90
2151621175,90,90,90
2151621184,90,90,90
2151621159,90,90,90
8351617304,90,90,90
8351627308,90,90,90
8351627328,90,90,90
8351627333,90,90,90
2151621180,90,90,90
8351627311,90,90,90
2151621185,90,90,90
8351627313,90,90,90
8351627309,90,90,90
2151621176,90,90,90
2151621181,90,90,90
2151621178,90,90,90
8351627312,90,90,90
8351627340,90,90,90
2151621177,90,90,90
8351627332,90,90,90
8351627325,100,90,90
1451520484,90,90,90
2151621189,90,90,90
8351627322,90,90,90
1451520490,90,90,90
1451520491,90,90,90
2151621167,90,90,90
8351627334,90,90,90
8351627329,90,90,90
4151622915,90,90,90
2151621179,90,90,90
4151622907,90,90,90
4151622914,90,90,90
8351627306,90,90,90
1451620495,90,90,90
4151622941,90,90,90
1451520486,90,90,90
2151621186,90,90,90
4151622906,90,90,90
4151622911,90,90,90
4151622908,90,90,90
4151622923,90,90,90
7551626705,90,90,90
4151622927,90,90,90
4151622913,90,90,90
4151622939,90,90,90
1451620493,90,90,90
4151622929,90,90,90
4151622912,90,90,90
8251627010,90,90,90
8251627011,90,90,90
8251627009,90,90,90
4151622926,90,90,90
8251627012,90,90,90
4151622934,90,90,90
4151622933,90,90,90
4151622921,90,90,90
4151622928,90,90,90
8351627318,90,90,90
8251627013,90,90,90
4151622938,90,90,90
4151622943,90,90,90
4151622932,90,90,90
4151622910,90,90,90
4151622952,90,90,90
4151622922,90,90,90
4151622942,90,90,90
4151622937,90,90,90
4151622947,90,90,90
4151622918,90,90,90
4151622935,90,90,90
4151622909,90,90,90
4151622917,90,90,90
8351627348,90,90,90
4151622940,90,90,90
4151622956,90,90,90
4151622924,90,90,90
4151622916,90,90,90
4151622950,90,90,90
4151622945,90,90,90
4151622948,90,90,90
4151622946,90,90,90
4151622930,90,90,90
4151622931,90,90,90
4151622944,90,90,90
4151622920,90,90,90
4151622954,90,90,90
2351621844,90,90,90
2351621844,90,90,90
4151622925,90,90,90
4151622919,90,90,90
4251623298,90,90,90
4251623297,90,90,90
4251623296,90,90,90
4251623295,90,90,90
4251623293,90,90,90
4251623292,90,90,90
4251623290,90,90,90
4251623289,90,90,90
4251623291,90,90,90
4151622951,90,90,90
7651616742,90,90,90
4151622936,90,90,90
4251623279,90,90,90
4251623278,90,90,90
4251623286,90,90,90
4251623280,90,90,90
4251623264,90,90,90
4251623263,90,90,90
4251623276,90,90,90
4251623274,90,90,90
4251623284,90,90,90
4251623268,90,90,90
4251623259,90,90,90
4251623269,90,90,90
4251623277,90,90,90
4251623261,90,90,90
7251626497,100,90,100
4251623285,90,90,90
4251623287,90,90,90
4251623288,90,90,90
4251623262,90,90,90
4251623271,100,90,90
4251623282,90,90,90
4251623266,90,90,90
4251623260,90,90,90
4251623283,90,90,90
4251623270,90,90,90
4251623275,90,90,90
4251623272,90,90,90
4251623265,90,90,90
4251623273,90,90,90
5451625058,90,90,90
5451625059,90,90,90
5451625065,90,90,90
5451625062,90,90,90
5451625069,90,90,90
5451625066,90,90,90
5451625057,90,90,90
5451625056,90,90,90
7651626743,90,90,90
7651626746,90,90,90
7651626744,90,90,90
5451625064,90,90,90
5451625067,90,90,90
5451625061,90,90,90
7651626747,90,90,90
7351001,100,90,0
6451635803,90,90,90
7551001,100,90,90
3351632473,90,90,90
3351632475,90,90,90
3351632474,90,90,90
5451635073,90,90,0
2351631864,90,90,90
5451635077,90,100,100
6251635600,90,90,90
6251635601,90,90,90
1651530884,90,90,90
2351631859,90,90,90
5451635072,90,90,0
1251630345,90,90,90
1251540344,90,90,90
1251540343,90,90,90
6151635437,90,90,90
6151635436,90,90,90
5451635075,90,90,0
6151635439,90,90,90
5451635078,90,90,0
1251630346,90,90,90
5451635076,90,90,0
6551635889,90,90,90
6551635890,90,90,90
6551635888,90,90,90
4551533836,90,90,90
6151635441,90,90,90
3251632226,90,90,90
1551630694,90,90,90
5451635074,90,90,0
3251632229,90,90,90
6151635440,90,90,90
1551630691,90,90,90
1551540689,90,90,90
1551630696,90,90,90
1551630692,90,90,90
3251632225,90,90,90
1551630693,90,90,90
2351631858,90,90,90
3251632230,90,90,90
3251632224,90,90,90
3251632221,90,90,90
3251532212,90,90,90
5251634566,90,90,90
3251532214,90,90,90
3251632219,90,90,90
3251632222,90,90,90
3251532218,90,90,90
3251632220,90,90,90
3251532216,90,90,90
3251532210,90,90,90
3152632158,90,90,90
3152632157,90,90,90
3152632154,90,90,90
3251632232,90,90,90
3152632156,90,90,90
3251532211,90,90,90
3251532217,90,90,90
3251632227,90,90,90
3251532215,90,90,90
3152632155,90,90,90
3251532213,90,90,90
5251634565,90,90,90
3251632233,90,90,90
2351631853,90,90,90
5251634563,90,90,90
5251634564,90,90,90
6151635438,90,90,90
1151540191,90,90,90
1151630194,90,90,90
4351633742,90,90,90
1151630196,90,90,90
4351633739,90,90,90
4351633738,90,90,90
4351633749,90,90,90
1151630192,90,90,90
4351633747,90,90,90
2351631862,90,90,90
4351633740,90,90,90
4351633748,90,90,90
4351633745,90,90,90
1151630193,90,90,90
4351633746,90,90,90
4351633737,90,90,90
4351633750,90,90,90
2351631860,90,100,90
4351633741,90,90,90
4351633735,90,90,90
4351633744,90,90,90
2351631852,90,90,90
7151636401,90,90,90
7151636402,90,90,90
7151636406,90,90,90
7151636403,90,90,90
7151636389,90,90,90
7151636393,90,90,90
7151636397,90,90,90
7151636396,90,90,90
7151636390,90,90,90
7151636395,90,90,90
7151636405,90,90,90
4351633734,90,90,90
3151632059,90,90,90
7151736409,90,90,90
4351633736,90,90,90
8151636903,90,90,90
8151636904,90,90,90
7151636391,90,90,90
3151632054,90,90,90
3151632057,90,90,90
5151634050,90,90,90
7151636407,90,90,90
8151636906,90,90,90
7251636500,90,100,100
3151632058,90,90,90
8151636905,90,90,90
7151636408,90,90,90
3151632055,90,90,90
3151632056,90,90,90
5151634051,90,90,90
4551533835,90,90,90
2351631856,90,90,90
3151632053,90,90,90
5151634049,90,90,90
1552630833,90,90,90
1552630847,90,90,90
5151634047,90,90,90
1552630837,90,90,90
1552630835,90,90,90
1552630840,90,90,90
5151634045,90,90,90
7251636502,90,100,90
1552630836,90,90,90
5151634048,90,90,90
1552630846,90,90,90
3151632049,90,90,90
1552630838,90,90,90
2351631851,90,90,90
1552630841,90,90,90
2351631865,90,90,90
5151634046,90,90,90
1552630845,90,90,90
1552630843,90,90,90
3151632047,90,90,90
1552630842,90,90,90
6552635999,90,100,100
6552635996,90,100,100
1552630848,90,90,90
1552630839,90,90,90
6552635994,90,100,100
6552635995,90,100,100
3151632048,90,90,90
6552635998,90,100,100
7551546706,90,90,90
5152634454,90,90,90
3151632050,90,90,90
5152544452,90,90,90
7551636707,90,90,90
4451523814,90,90,90
5152634453,90,90,90
3151632051,90,90,90
5152634455,90,90,90
1552630844,90,90,90
5551635228,90,100,100
5152634467,90,90,90
5551635240,90,100,100
5551635239,90,100,100
2351631861,90,90,90
4451523813,90,90,90
2351631857,0,90,90
2351631857,0,90,90
5152634464,90,90,90
8251637016,90,90,90
8251637014,90,90,90
8251637015,90,90,90
5152634458,90,90,90
5152734468,90,90,90
5152634460,90,90,90
5152634465,90,90,90
5152634459,90,100,100
5152634462,90,90,90
5152634463,90,90,90
5551635219,90,100,100
5152634466,90,90,90
5551635218,90,100,100
5152634461,90,90,90
5551635222,90,100,100
5551635220,90,100,100
5551635236,90,100,100
5551635227,90,100,100
5551635223,90,100,100
5551635224,90,100,100
5551635237,90,100,100
5551635231,90,100,100
2351631855,90,90,90
5551635230,90,100,100
5551635229,90,100,100
5551635232,90,100,100
8351637363,90,90,90
8351637370,90,90,90
1451530498,100,100,90
1451530496,100,100,90
5551635233,90,100,100
8351637361,90,90,90
5351634740,90,90,90
5551635235,90,100,100
1451530502,100,100,90
1451530499,90,90,90
5351534725,90,90,90
5351534721,90,90,90
5351634742,90,90,90
5351634739,90,90,90
5351634743,90,90,90
5351534723,90,90,90
5351624735,90,90,90
5351634737,90,90,90
5351524712,90,90,90
5351624730,90,90,90
5351624733,90,90,90
5351534720,90,90,90
5351524713,90,90,90
5351524716,90,90,90
5351634741,90,90,90
5551635234,90,100,100
5351524715,90,90,90
5351524717,90,90,90
5351624732,90,90,90
5351634744,90,90,90
1451530500,90,90,90
1451530501,90,90,90
8351637355,90,90,90
8351637367,90,90,90
5351634738,90,90,90
5351624729,90,90,90
5351634745,90,90,90
5351524714,90,90,90
5351534722,90,90,90
5351624728,90,90,90
1451630505,90,100,100
5351624727,90,90,90
5551635221,90,100,100
1451630504,90,90,90
5351624731,90,90,90
5351534719,90,90,90
8351637381,90,90,90
8351637364,90,90,90
2251631573,90,90,90
2251631553,90,90,90
2251631558,90,90,90
2251631563,90,90,90
2251631555,90,90,90
2251631554,90,90,90
2251631572,90,90,90
2251631565,90,90,90
2251631568,90,90,90
2251631561,90,90,90
2251631556,90,90,90
2251631550,90,90,90
8351637372,90,90,90
2251631557,90,90,90
2251631562,90,90,90
2251631549,90,90,90
2251631570,90,90,90
2251631552,90,90,90
2251631567,90,100,90
2251631566,90,90,90
2251631551,90,90,90
8351637378,90,90,90
2251631564,90,90,90
8351637359,90,90,90
2151631197,90,90,90
8351637368,90,90,90
8351637362,90,90,90
8351637360,90,90,90
2151631210,90,90,90
2151631206,90,90,90
2151631200,90,90,90
8351637374,90,90,90
8351637369,90,90,90
8351637354,90,90,90
8351637371,90,90,90
2251631559,90,90,90
2151631209,90,90,90
8351637377,90,90,90
8351637351,90,90,90
8351637358,90,90,90
8351637366,90,90,90
2151631196,90,90,90
2151631194,90,90,90
7251636501,90,100,100
8351637356,90,90,90
8351637365,90,100,100
8351637352,90,90,90
8351637380,90,90,90
8351637357,90,90,90
8351637353,90,90,90
2151631198,90,90,90
2151631202,90,90,90
6552635997,90,100,100
2151631195,90,90,90
2151631199,90,90,90
2151631204,90,90,90
2151631201,90,90,90
8351637376,90,90,90
2151631205,90,90,90
5351544726,90,90,90
2151631207,90,90,90
7651606728,90,90,90
7651606730,90,90,90
7651606725,90,90,90
7651606731,90,90,90
8351637379,90,90,90
2151631193,90,90,90
7651606724,90,90,90
2151631208,90,90,90
8351637350,90,90,90
4251633299,90,90,90
4251633305,90,90,90
4251633311,90,90,90
4251633304,90,90,90
4251633308,90,100,90
4251633306,90,90,90
4251633318,90,90,90
4251633312,90,90,90
4251633307,90,90,90
4251633315,90,90,90
4251633309,90,100,90
4251633302,90,90,90
4251633313,90,90,90
4251633303,90,90,90
4251633314,90,90,90
4251633301,90,90,90
4251633300,90,90,90
4251633317,90,90,90
5451635070,90,90,0
4251633316,90,90,90
4251633319,90,90,90
4251633310,90,90,90
2151631203,90,90,90
4251633320,90,90,90
4151632967,90,90,90
5451635071,90,30,0
4151632965,90,90,90
4151632960,90,90,90
4151632959,90,90,90
4151632964,90,90,90
4151632958,90,90,90
4151632957,90,90,90
4151632978,90,90,90
4151632963,90,90,90
4151632980,90,90,90
4151632977,90,90,90
4151632961,90,90,90
4151632962,90,90,90
4151632975,90,90,90
4151632970,90,90,90
4151632983,90,100,90
4151632971,90,90,90
4151632969,90,90,90
4151632968,90,90,90
4151632972,90,90,90
4151632973,90,90,90
4151632974,90,90,90
4151632976,90,90,90
4151632982,90,100,90
4151632981,90,90,90
4151632979,90,90,90